,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
150,gp:AOqpTOGKZjuYhNPywemDmIdjjq7xBQzftPwy6EiZydJTlEcPCVsIl_lZMXWflsap8u4z9Zi49UfTBZbIu2LblQ,Alphonsa Toppo,https://play-lh.googleusercontent.com/a-/AOh14GjCsqpGMv8qLeqLmZOH7YhaPaRsrRPQ2VGW3jSj,"At the Beginning instagram was very smooth and there was no disturbance but now a days every single day my account hangs, and suddenly stop working. I really want to know what happened to my account.",2,11,214.0.0.27.120,2021-11-19 21:42:48,,
151,gp:AOqpTOG5zGNTI7Hs-DikPw-ojHYk3UWYjmkBhsakGM_P3SB95JM1E-65nAP7dB2ZXBH0fH8K9AqrmsdXXKMGXA,Arpit Singh Dhadwal,https://play-lh.googleusercontent.com/a-/AOh14GiKQ_v9bsbpHxUKsCye7z1_P7NlqOvsZxuljyFjVFU,"STOP ENHANCING STORIES ON YOUR OWN, they look pretty in my gallery and as soon as I select them before uploading it, your app already has deteriorated it by playing around with the brightness and saturation of the picture !",1,9,213.0.0.29.120,2021-11-12 14:56:04,,
152,gp:AOqpTOFbi6BNcw4wqnipk5PQ5LIR4XonvwmM7LLnDdSUH-rxvr0I42abKiB0SqpFhJYkSODcJTpsgFgunkvxNg,Anjana Pillai,https://play-lh.googleusercontent.com/a-/AOh14GivPRXzKhz22Hyxzh-kA0dz_Oy88Qngbg1dKmH3,"Very bad experience frm couple of weeks I'm not getting the new stickers and features after doing the update also , everytime I like my post it goes back to unlike and it show 0 like although it got likes , and while refreshing the feed and stories it gets lagged and the stories which I viewed always pops back as fresh . Im getting really frustrated . I really request ig to look into this matter . Pls.",1,1,214.1.0.29.120,2021-12-04 10:35:23,,
153,gp:AOqpTOH8aiuWKfMun2GTN3cJzya0bZYB_hAiyYzq0T88VwzVqEJdIOqIIN1PjYRmyrUQtAzGiGh2O4hh12X8TQ,Yuvi pb46,https://play-lh.googleusercontent.com/a-/AOh14GglPgYUevWhBHNMMtsK8gnaRXJVqlr6S1hi5ChYPA,"I never get the new options and features on my account and have to wait for like months to get them due to which i cant post or enjoy my stuff , like i still dont have 60 second reel option while posting. And now I have reduced the rating to 1 star cause they never help me out with my problems .",1,0,214.1.0.29.120,2021-12-06 09:58:59,,
154,gp:AOqpTOE_vXISLYqwaMSBgITj5xw1Ry5FD1vAno8rwjoFCJ_AiDL8Vlr814ZpAKDH_f-kFrrcfopZEFO86-Bt-A,zeenat shaikh,https://play-lh.googleusercontent.com/a/AATXAJyFA6QPce8Ey9S556-pIwvvqzkPAhzqsPRsb4-y=mo,"There is no reels option on my instagram account, basically reels not working. I tried every method and i reported the issue through the app as well but there isnt any respond. Please fix it. My phone isnt too outdated for reels to not work.",1,7,214.1.0.29.120,2021-11-28 13:34:09,,
155,gp:AOqpTOHyJpDng12ksFNfw1lvENh6H-Yn0o6XDzn6l6D9oL8P760DvyizV90ZKbGepv-6Uco8H6yk-NHuLdd97g,georgy paul,https://play-lh.googleusercontent.com/a-/AOh14GgCOKcxtgxblg8ydtiw2iniRmHgtjAB_0ZRyHR3,Instagram not opening pages properly . In profile page there is difficulty in opening Older pages . It is not opening Older posting. Look like a problem of samsung galaxy A 52 phone and android and hacking via bsnl fibreoptic broadband . This issue not there in another phone,5,39,214.1.0.29.120,2021-11-25 21:33:53,,
156,gp:AOqpTOHxxA1j5mhIdX-q_RcMVh5HhJFnqHfdpSUGFk_1SwON7PjZI-0wDcvi59QmUhXysgZMgIxGXa1I-tg3iQ,suman-sourcing Dravid,https://play-lh.googleusercontent.com/a/AATXAJyEnjEOGut225Krk_EsGeGpZZ8SNezJ90vKVv6P=mo,"Reel options are not available, when i make reel and send it's showing some errors. It's truly mess...can anyone guide why im not able to send reels and not able to see reel options in my login..",2,2,214.1.0.29.120,2021-11-28 13:08:16,,
157,gp:AOqpTOEiHDL9rZ3Kh4IKf3z-2dcPgY0wnn2B8alG49JUHWkYc7BGaOahGyxi1gpK17bOpf2XU8gIvExpklxpRg,vicky meghwal,https://play-lh.googleusercontent.com/a/AATXAJzHvfy3e6nkvfyVLOAzhbPTv2pBq27NmFtyOOmz=mo,"I don't know what happened. Some days ago my ig working very well but now it's not working saying again and again ' could not refresh feed'. I can't see my post , my followers and anything. I don't how get back my account. I hope ig early fix this problem.😔",1,12,213.0.0.29.120,2021-11-16 09:53:29,,
158,gp:AOqpTOF8idqsjnvi8qu0iFHn7ytsOr9mpVLiILKTexKyEzziqbGRtiF4z2qWTDSYU3F1PO1JZwW3gNmT-NgqBw,rajen debnath,https://play-lh.googleusercontent.com/a-/AOh14GjXeAa67o2Dy4j8wBkuNN78znp5lmmm4MJkASXx,"It's too tricky to convince users, and unjustified no info about to what or what for updates the apps. Seems it patch up with developer to consume data daily basis without results. Hope you should clear your thought why it requires update within 6 hours .",2,0,213.0.0.29.120,2021-11-18 12:31:18,,
159,gp:AOqpTOGW5Qb8YJCELnRqi5kH-9PUQ-tRcbpDJMkxgmZPgAArQQhQUmdM8Eu9GgKqaoYHPdpDcTKhJFT3Wr8PAg,Vaibhavi Hande,https://play-lh.googleusercontent.com/a-/AOh14GgnoCZlFrhuLFU1p0wKKdDjWWt1revmmDjftoSTx5o,"Unable to login through google it says verify your info through app,tried with the app but 'couldn't refresh feed' is the only pop-up displays.Tried uninstalling and then re-installing the app few times but nothing changes.Don't know how to fix this.",1,15,213.0.0.29.120,2021-11-13 00:11:44,,
160,gp:AOqpTOHlnXFyhLdKnd6Gj8fY8sUeGh1_iesEdOcIWocDascRpIFsB7jcvGpsvxB6egqVgCFzhoYhbeuEYzaRiA,Neeraj Tiwari,https://play-lh.googleusercontent.com/a-/AOh14GhGwGO6u328G6sSnBhmyInHo6NUOJfzCxDgob3mIA,"I am troubled while opening my insta. Only sign of buffering,and it has been happening since month. Initially i thought it is because of network issue,but it's not. Please help in opening my insta accouny again",2,0,214.1.0.29.120,2021-12-04 21:09:21,,
161,gp:AOqpTOHYLvRbKEWZqt_bBDHaOAcfnpJ5Pk2TkZJmEljJUoBA6kXonZbOAAXPwzLGb027vQ8E1zVuJQicJ3b9ag,Anahh Kakoti,https://play-lh.googleusercontent.com/a-/AOh14Gi4EaRhTT9iF2_kTmPcG3mv77iMVlwDF6Nb5XfnJEc,i don't understand why you guys have even more than three stars rating. the more features you add to make things easier the more it glitches. doesn't let me post for the nth time without having reinstall the app. please do something about it.,1,0,214.1.0.29.120,2021-12-03 21:23:07,,
162,gp:AOqpTOEUPtfutndI8LFRGPf3kXB31q-VJ6wyHKyuq7HxCRKjEbOmCjJSRX5Udrd0Rgm7Dy6b1UdHIkt_qbZnpw,Ayantika Ghosh,https://play-lh.googleusercontent.com/a/AATXAJwNywTi81yZ2q38zGbD3eouzgWChEGz6sPnrOuP=mo,"I have tried many times to log in, as I forgotten my previous ID password and as I pressed the (Get help in logging) it gave a notification to send a sms in my phone as I pressed the ok button, it sended me a password to reopen my Insta account but when I gave the password, it didn't open and there was a message that try again, a error occurred So what can I do in it??",1,13,214.1.0.29.120,2021-11-27 20:10:19,,
163,gp:AOqpTOGZPtVeEw0H48XwhGHjhsobL3G0ohS1zS8bI12AIj0UiJqeyXatgL-9_7UnwA7vvAeqiuNKdSryEHXVEQ,Harshith M,https://play-lh.googleusercontent.com/a-/AOh14Gj0vGHdqQUip4SccAsXJINyj9scp7daHWVBLpGoSA,There a couple of notifications stuck in my screen which says 'Photo cannot be posted'. Feed takes too long to refresh and search page shows content not related to me!,1,7,214.1.0.29.120,2021-11-25 01:15:05,,
164,gp:AOqpTOHpalOtoDtOwShdoMyk5c2EHmBc9Km5TNbUFL7pGBTjU16mZfg_rIH-HwS9imPHKt5W91_A8IWLig9nyw,itz_ WhiteAlpha,https://play-lh.googleusercontent.com/a-/AOh14Gim0O6yQzE6a0Joo57RAu5oHyLMY4FogpUH7JB4Ig,"I'm giving it four star because whenever I try to add music in my story, it's just got closes and the my system says that instagram have got stopped, please fix this bug.",4,1,214.0.0.27.120,2021-11-24 08:35:27,,
165,gp:AOqpTOEbnKMoJA_IPU_FrVe6Em2PiFqyh3szmeT8_wWnxjvN8X67sjhZqEW_DG8hMOzRERzByvQjjWxaTy0_JA,Anand Ghosh,https://play-lh.googleusercontent.com/a-/AOh14GiE3qvd-EGr5LkkIWR0JH5aeyT0ySZ6v6zHxoEkf0c,"There should be option to see saved posts with time stamp on side bar, to know and when added and to identify posts time line. Also there should be option to sort saved posts with ascending and descending patterns based on adding time. Fix this will update my review.",1,1,214.0.0.27.120,2021-12-02 12:26:02,,
166,gp:AOqpTOGUiR6Yz4lf9V4scLiibhDWltHm50Rl8_cPv9RaIBVfkon03BrOIvfQqsiA0ZxigfPjhUlyEndBojweqw,Banna Avi,https://play-lh.googleusercontent.com/a-/AOh14Ggvbohnv4vNuowRy_CcfPjpofimSLaeHgsvIUP_,"Your insta's service is very useless, if you do any filter, then the photo becomes black and send feedback, then there is no reply and no solution for that too.",1,0,214.1.0.29.120,2021-11-26 11:48:48,,
167,gp:AOqpTOFCDGIKJmLb3eDv4PXjQ7Ib3pcyWG7NmpMzTGidCPhIWYaJmSBUoatv8GnNaU99fL1Girq3uuHK5gXqBg,Sharayu Merulingkar,https://play-lh.googleusercontent.com/a/AATXAJzysP-Hog-zCFyrmCEyuGr9OcCiySywDbFsV4wH=mo,"I was having problems on opening instagram..So i update it... still not working, finally uninstalled it and log in again. My main account is now working but two others are gone. What happend?? I cant find them after switching accounts.This is terrible..",1,34,214.0.0.27.120,2021-11-17 07:40:54,,
168,gp:AOqpTOErlTbHD0SAN9gvH2ionpqJzgi6dngsyd7mSf30v_BRnTgk2jIvkbjMcTCdKIffcJCqf9DJ2gmln-gkng,Mahi Verma,https://play-lh.googleusercontent.com/a/AATXAJziRlFV7pE792jkfmyBLCb_fHMu2oVezo4IWIPv=mo,I love this app before. But from few days it becomes worst app. My explore doesn't show me according to my test. it's updated version is not like that good. I also can't open my liked post.,1,2,214.1.0.29.120,2021-11-30 18:03:53,,
169,gp:AOqpTOFOVGueskkNjrAtit8rPxqWeDLZWukKk7swa66PpYwOwZ-CgzZO6mnkg8e4mJaFdTx5r_NfkHwh0c2opQ,Aishwarya Dhole,https://play-lh.googleusercontent.com/a/AATXAJy1ZQ0xoOBVP87DLwE20Vom051aUejnmzq4V1aIXw=mo,The option to react to direct messages with emojis isn't working also the feature to reply to specific message isn't working and I am trying to report this problem to instagram since 2+ months now yet no action has been taken!!!!!! @instagram,1,4,214.1.0.29.120,2021-11-26 09:38:25,,
170,gp:AOqpTOHZYupkf8GrO1iTb0wmE_VoEQLa1kzGq10WYvW97I6CRKWpbBK5evyxF6AtNc3Jf37jGVi_sffLQU53sQ,Niranjan,https://play-lh.googleusercontent.com/a-/AOh14GjiN33N170iOG6h2uVN5eXxSM8R_wSJLoJrO8Rs,I can't reply to a single message in the messenger. I updated this app so many times. And the voice call option is also not available. Please fix it🙏🏻,1,2,214.0.0.27.120,2021-11-18 14:44:53,,
171,gp:AOqpTOFEJUWyOfKhL2jGs0uvOL9tQ5fpsTGTSY6HZrhTZxUMfjUwKY3RZSwOaX-QdO1tnyTYzAgZeUTdXbK5LA,D K,https://play-lh.googleusercontent.com/a/AATXAJxfDfNL6cx2bKFtiTx0TjC5br02RSxnR0GbJBE6=mo,Overall its good but not completely satisfied beacause this application cannot give you same features at the same time.. This is not like the other app.. .. That once you update the app and you will get the all features.. Absolutely NO,3,3,213.0.0.29.120,2021-11-14 01:09:36,,
172,gp:AOqpTOEIFbO9uwOLtJs1hnaZWTPtU1R81oK88_UlW_avP0C6nsGFtu5a8HvXKWb8nJQp2LOfvHeZlIXSi2LWWQ,Krys t,https://play-lh.googleusercontent.com/a/AATXAJy_yVM_7TI7AkjSnutsbr2m7_mB96DCnUeyYU3j=mo,Please do something about your app's lagging problem.. since 3-4 months it lags alot doesn't at all work. I deleted the apps 2-3 times and installed again but same problem again.. nothing works.. other apps on my phone works perfectly fine so it seems it's app's problem..,1,7,213.0.0.29.120,2021-11-11 16:03:00,,
173,gp:AOqpTOGYQleI8tiEtykIC8ncvkbeaodcp8q24wzuGetlfsElPKIoeM4p8jcQVZBoitgeADqIZJqIyuKsqdTiTw,aishi sen,https://play-lh.googleusercontent.com/a-/AOh14GjSjrpXcF_iPAFOupYsCkwF68ejJVJ-2MFWOsl0gg,All the friends are adding the add yours box and there's nothing for me!! I can't even click on it!!! Srsly?! Instagram just targets some accounts and decide not to give a few new options to them!!! Worst app!!!,1,0,214.1.0.29.120,2021-11-30 22:05:41,,
174,gp:AOqpTOEXvRKVWbgVGdw0bXakFrcDVq58piFgHgqSodmkiWSpwhoMbY0TxqSs07AVuWqe6Wz1ruf7dn07vKIPhA,Rutuja,https://play-lh.googleusercontent.com/a-/AOh14GjDfYo9JTpw_UkUPoI9caT2fZuWYJIjkhXZaQhSaHU,I've been facing same issue for 3 weeks even after reinstalling uninstalling and updating I still can't post reels on my account and it's just so frustrating how am I supposed to post reels on my public account if I'm not able to share my content?? It's just getting worst and worst,1,6,214.0.0.27.120,2021-11-20 23:25:58,,
175,gp:AOqpTOE55EeIsG4aMN-w5Dg7FP09gOgrs41bLKKRqUARlvuZhemW9_qPzyz14m-PRL9KkJSPmjXabTEzgH9mGw,Apoorva Awasthi,https://play-lh.googleusercontent.com/a/AATXAJyvKzIL358e14FuP-gtC3A15Y-VCdlaz7au8Dpa=mo,"There is a lag, why is there no option to delete the call logs. It becomes really frustrating sometimes with those many call logs.",2,0,214.1.0.29.120,2021-11-29 14:07:27,,
176,gp:AOqpTOFgkzj4EFsr3c3b_M61eFIu3n4ShsDnggLXH2bvXlJwHdiSYKjpMJUPtU2lxBT6CmKAu8tRSc-nBG47dw,ANOOP S S,https://play-lh.googleusercontent.com/a-/AOh14GiVSfuF38Vasbksew6OY7bDYnD31ELWx1_PqWIuRA,"I have been trying to access my account but it keeps saying, ""couldn't refresh feed"". This is not the first time this has happened this week and it's not related to my network",1,0,213.0.0.29.120,2021-11-21 01:34:28,,
177,gp:AOqpTOH9tDmOGztO3Q-W7933DC_x9I-yXup2rEUoj6O0WKhalE90LgsK6FoNHkCnI6H9mI_NCXoC-1EWmVYEDg,mithin patel,https://play-lh.googleusercontent.com/a-/AOh14GinXTA2otXvHhQBHH8XvC_xPNeE6sDUBRyFRIxLIg,"Hate this new update, showing discover people all the time even when am not interested, because of that my old posts are not visible and I can't access them, never been this much troubled with this app.",1,1,215.0.0.0.78,2021-11-20 13:39:36,,
178,gp:AOqpTOGhOPW8m9IcTVn4wk-7b1UY8vX24GJveUoZPBolZRwewuu6TANLe_zC1CroYeBKEco45BaWrC0jkhxfuw,Ravi Gupta,https://play-lh.googleusercontent.com/a-/AOh14GgAojS710rKg8cgX-RXP_sv4xS1XQXtqGkhQykIhQ,"An Instagram caption is a written description or explanation about an Instagram photo to provide more context. Instagram captions can include emojis, hashtags, and tags. Here’s an example of a caption on Instagram:",3,0,214.1.0.29.120,2021-12-02 09:22:32,,
179,gp:AOqpTOHKXuiZ7f2SrPQv92fFjeBUprLvadnaVKweG19_lPRauVI6W5ic21wjVtAymcjc5yAP1DsXmNBKFd_eNw,Mr. Dev,https://play-lh.googleusercontent.com/a-/AOh14GhhBtqxha68ru-yLAcLL5GNy1eggIrfmtU1QcS4W4k,I have problem in last 15 or 20 days.. Sometimes the message is too late Sometimes these messages reach us after a long time or say that messages or chat notification are not dilivered same Time... Instagram sometimes closes on its own while running..,1,2,214.1.0.29.120,2021-11-29 01:15:00,,
180,gp:AOqpTOHUqxt3qO_KIABO-7w69fdn90WaW1GuDBw1vBx4gTDfJ1LqFcIpTKeIt5X2awc8oD_VbPA3_QMfHd1lHA,Jas,https://play-lh.googleusercontent.com/a-/AOh14GgsfXH9y7QaJKLBUAY-iFCTC_8SIaPPooqpmZAw_A,"I can't choose the photos or videos from my other folders while uploading my story or reel,,I tried logging out and even refreshing several times. I even uninstalled and reinstalled the app,,still not working!!",1,1,213.0.0.29.120,2021-11-10 23:13:31,,
181,gp:AOqpTOHjqn0LeEnkty3lKynOroeLliPys68lAwrCt6NaBLy35OT5b-85D-PobzylCrqymzgXg3v9cRJXXJuuZA,chandu vimala,https://play-lh.googleusercontent.com/a-/AOh14GjKZa93y2sg0QkQx-gVETOwn2h_r8ddxNduV0qctQ,"I really like this app .....its is so interesting and cool app.....😘.....in this app we can post our photo also while in other short video apps we cant ....my reels are going viral nowadays....☺...and my followers are increasing...😊......while tik tok was there we use to upload only videos but here in this app we can upload our photo , videos ,story , and we can chat also with our friends...😍.....really it is an amazing app....INSTAGRAM....LOVED IT..❤",5,114,214.1.0.29.120,2021-11-21 11:34:03,,
182,gp:AOqpTOHDrRI74PjOCVZLaytuOlEnpEwTHJMGogWtCWdDd2fJ6ItW_F0GLqsvf8uHvPU6q8MctpnVbBNUMrhdCQ,Gaurav Thakur,https://play-lh.googleusercontent.com/a-/AOh14GhnxfiycTw9hVnnE6uVIZ3cpIOke-h2g_g0JxIZPQ,"The app stopped working yesterday! ""Can't refresh feed"". So I checked and there was an update! Guess what? The problem still exists, the update made no difference.",1,12,213.0.0.29.120,2021-11-12 10:53:41,,
183,gp:AOqpTOGG3yTGtdi6P7evz8JW88vbt5M8SXFYqplV3SrytNUJrBHx1r_g47kNgvmj6BGr8SDsqiWZJebbbFgTeA,A rathi Anu,https://play-lh.googleusercontent.com/a/AATXAJy33wd6i-38WUD57f5e7lzR2XQY2y1xs6oRpNnY=mo,"Hey Instagram, i am unable to send a request, i am unable to follow others in instagram. I've already sent a report and its been 4 days now. My problem has been not solved. So please look at my problem and solve it as soon as possible. Thank You....",1,1,214.1.0.29.120,2021-11-26 22:02:08,,
184,gp:AOqpTOHZnLg1Fu0Mh0YE_3oj1rDTF31GBCSZNM90_l-281V9Va4xz-aPvBJDovXXXYvg5cZNhd75kTPbqShrVA,Mitushi Walia,https://play-lh.googleusercontent.com/a-/AOh14GgJLScxw1zRAjgmI4v9Q_aoEkDl71jpYPziZNEB,"I had a great experience using Instagram. But there is some glitches/bugs appearing, like, my following/followers section is not showing the appropriate numbers of my followers or people i am following. Please fix this. Sincerely!",3,39,214.1.0.29.120,2021-11-25 00:43:11,,
185,gp:AOqpTOHV0iTlEqGcOJ8INM1d4eP9E5LT9ZGTcobARRB8MIdbCZkVLOaKOmDSzfezdXiC9Q_ofmVDJ4rjW5Jdcg,Dristi Biswas,https://play-lh.googleusercontent.com/a-/AOh14GhN0EB9ZlBs7gkcHhoj6TZ0btHMnWi-O772ok8R,"In my Instagram, the add yours sticker isn't working...like when I click on it , it automatically skips...It's been happening since many days ...please fix the issue.",1,9,214.1.0.29.120,2021-11-21 21:37:17,,
186,gp:AOqpTOF-hXMN56cHfK4un1FM7lCCigDwETyVHaNs6Fddr5E5jJysA4yKGCwVvpuDwxtDHZzmjJKGru3ipihzEw,sanjay kumar,https://play-lh.googleusercontent.com/a-/AOh14GiIX9Qa0BzYu6O4-ZQ5u8agL0TyAhVHhEqWGc08wQ,"There is a problem that I face for a 3 or 4 days is .. whenever I post any photo on my story, I can't find tha songs of my region .. there is option for Indian pop songs but whenever I go for that there is a black page with 'not found'......",3,0,215.0.0.0.78,2021-11-28 22:29:59,,
187,gp:AOqpTOE8HVT2nl0Hg86gUWEIh9jXoDuWcQtgnc03YEF7ezjltpOni5nySaZkkTLYjetDE4p70oondCbJeWtXeA,Priyanka Kodange,https://play-lh.googleusercontent.com/a/AATXAJx-GaGr2SZZBGJB9suLhbi-ykBxsNuPRtKYtfyf=mo,After reporting to the developers so many times that I can't see my Stories Archives despite all the right settings is annoying me. There's also the new 'feature' about sharing on stories? I also can't see the stories where I have tagged other people in the Messages section.,1,2,214.1.0.29.120,2021-11-29 15:37:33,,
188,gp:AOqpTOFO-Yr3ygTWfriNi0o6TUP_pTt26FdqCPdZGfPDoqokr6ANcUFYrs8F10SIykgOuGTPcgkqNIdGpkbIzw,Mercy Margerete Rayan,https://play-lh.googleusercontent.com/a-/AOh14GhaFkPdKgv4W94ioGfusl2efLjXL2SQ9xIg-Ct15A,Clips and videos issue Like what is wrong with Instagram? Clips don't add anymore to reels and stories ? 15 secs video too 🙄 it's very annoying.. Been trying for weeks.. Sent help messages and emails and still no response and still not even fixed! 🙄,1,11,213.0.0.29.120,2021-11-10 10:58:03,,
189,gp:AOqpTOHHJNRDR01pozaFiyp8VzwQUHxxLGuBeZYywVNiGKQP0ch5zQr8lwxVuElEez7cKkbY8_dZjRtb1hxxCg,Jaga Desh,https://play-lh.googleusercontent.com/a-/AOh14GjMjI7mdYXuPKC7B9l6N4eIgHUhVOGkqVFuRUGS-Q,Edited: 5 to 2 star now!! Swipe up link option is very useful to attract audience. Now click the link icon option ends up in a poor result. Worst update ever!!!! Need old swipe up link option in story.,2,47,214.1.0.29.120,2021-11-23 16:20:15,,
190,gp:AOqpTOF0kFmuju5crtwTFl654tSv7sP2vHeiLDrnqt8BGRtnrCxSieEdHObIZ_AckkQRZiBZ5fn_l0rnqM5k8A,Raju Ta,https://play-lh.googleusercontent.com/a/AATXAJxmZhTGBYScLTnFjOUVPOGoHp1W7qmiFlR8KC-c=mo,It was nice app .I loved it❤. please contain more feacture for more experience . The add in this Instagram was average but some time it is not good for me but I loved this app. It is very useful when there were bored situations,5,2,214.1.0.29.120,2021-12-02 16:43:02,,
191,gp:AOqpTOEG-qMfPkqdqksDGJxIropczFyc7ylgsPkhiFkv25Dczpxo8eUcmhTRC3Zhf4UaD7N8Rv9ZsdsMMBp0PQ,Nandini Singh,https://play-lh.googleusercontent.com/a/AATXAJymjQMZ6VG7hVvBCzdqT76ULzugqTtyC4_aH1LA=mo,I had a good overall experience with instagram however my only problem is that it shows posts of accounts I don't follow on my feed which is kind of annoying. But all the other features are good.,5,0,214.1.0.29.120,2021-12-05 13:37:37,,
192,gp:AOqpTOHJT_kOtiAdrY0ZD_-ihY46ERNZHTa_WMv28Mwgdev5eY1nkYFvozC7WtdiTjNzqE4jEIOUMIbdfZmlRw,Srimathi S,https://play-lh.googleusercontent.com/a-/AOh14GjRFd3d0iCVFBaxlnOx6NO8gslauFz7g-ZNrm1r,Now why ? nobody's stories are not to be seen by me ....most of the time when i am open the insta couldn't refresh feed ? Always that is irritating me 🥶.....And if i need any video song...why i want to login that ? I need this changes ....,1,4,213.0.0.29.120,2021-11-13 17:32:10,,
193,gp:AOqpTOFqheaTRYKgdhTBYHNj1aZcfPel6MNuXZOsVffyCRNpr4EkEz5KRLwWCt3sN84HcEAbHaT-D2DWilotXw,Kajol Silwal,https://play-lh.googleusercontent.com/a/AATXAJx9irQMPgmREpq5EQs_t7ZrQdVRE4vXfnYEM-UJ=mo,When ever I upload story with music the colour of the lips gets displaced upward and when effects is used the image get flattened and get wide .I am not able to use effects in my story also the Instagram is editing my image which get blurred and the colour of the lips eyes get displaced fed up with this can't even upload my story still not working properly,1,12,213.0.0.29.120,2021-11-21 12:38:10,,
194,gp:AOqpTOGi38M2iTdzVOejExDvzdFq86_ZJMN0HvfyJZL5yp1hS0qUPVEnlnrNn_x7wAWYXaM94wBh9Fi4VXdXBw,army girl,https://play-lh.googleusercontent.com/a-/AOh14GjsMD7vybLDa9jHVglbHtvjJGoahzhWE8HFe0XxHw,This time after updating insta i am little disappointed with it. It nice aap but I am not understanding what is happening to nowadays I am trying to upload my reel and after uploading it is getting pause in between so I hope you fix it soon...........,2,1,214.1.0.29.120,2021-12-03 17:17:32,,
195,gp:AOqpTOFPt1ADW-pnnaikiauQw1v-4hUw6D1beZtesjWNcr9s8ohhPkyglHdRSRhAS6HG9CMpi-NwD3jyNetR9Q,Munagala Monika Bhargavi Sandhya Sree,https://play-lh.googleusercontent.com/a-/AOh14GhGnoErMoPsJHfgkjFage5YxNBwPpq_yhpH_3ElOA,"I'm using this app for the past few months,but I didn't get the option to see reels or share them on my ig story... I even updated the app but there is no use and suddenly I got all blank on my profile. It lasted for 3 to 4 days....",1,33,214.0.0.27.120,2021-11-17 11:19:12,,
196,gp:AOqpTOFd_u2hxHyOks2qYtqsk3fc2xnm7zLEJXlPMLxwDqvAGRM4Kh6Cn_j-k1gLl5EqlGJk_CoyXkmf6PM3HQ,Jancy Bincy,https://play-lh.googleusercontent.com/a-/AOh14Git1SDGkUvd87DjgB9Ab1ma_C_ziaBuJfUoQC1j2g,The app is just okay still more options should we available. It takes lot of time to open the app. I can't see photos and video if there is a network also it shows loading,2,2,213.0.0.29.120,2021-11-17 10:26:06,,
197,gp:AOqpTOHBrNgufBEWaqb80NhsVjnhpVKrZz5CmEV8AJvVfoe1D8LdYcOmp2Ffstn8-611Bid1LxV_aIt0VveBGQ,Yash Panchal,https://play-lh.googleusercontent.com/a/AATXAJy3r0I4WlbGBSyfjcyFgy7LIxBCbnyBXETPC0lXIQ=mo,"Recently i have a problem ,whenever i try to put a song on a story , i cant find the song which i want , every time it happends i have try to reinstall it many time but this problem is there still and than i have reported from direct app but there are no actions on it If you can solve this problem than it would bee good",1,24,214.1.0.29.120,2021-11-23 09:15:37,,
198,gp:AOqpTOE6cWweer5KjV6KIb5VtLs2kB8nEwSVSxAxk0WzDOZ5H5pY77-0m1MObKHUp-y7kULJREAS6C2ypPseGg,Shruti Rao,https://play-lh.googleusercontent.com/a-/AOh14Gho-58iFkkV2WMdX_w-WViOlz2tVTUH-6nvpw3S2w,"I really loved using Instagram till last year. Whenever I follow the specific page, it do shows I'm following but after reopening the page, it again asks to follow.",1,0,214.1.0.29.120,2021-12-04 04:37:39,,
199,gp:AOqpTOH4B79a_5HuFJ4eUbrM4gNTkqV94ylKS9SPoLC_yQScU09YBa1yhUBI-9O_x_5Qk1FFp7IEO5RCkId32g,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is very nice app . I really love this app we can do conversation with our friends with this app . We can see story of our friends .My suggestion is that we can download this app.Its features are amazing. This app is really fantastic one . Thank u.....🙌🙏,5,51,213.0.0.29.120,2021-11-10 19:27:46,,
